Rev_Total,Bal_Total,Offer,AGE,CHQ,CARD,SAV1,LOAN,MORT,INSUR,PENS,Check,CD,MM,Savings,AccountAge
$2.13,"$40,000.00",0,22,1,0,0,0,1,0,0,1,0,0,0,5
$3.78,"$32,000.00",0,24,1,0,0,0,1,0,0,1,0,0,0,7
$3.24,"$25,000.00",0,23,1,0,0,0,1,0,0,1,0,0,0,5
$0.71,"$13,485.00",0,22,1,0,0,0,1,0,1,1,0,0,0,5
$0.81,"$17,000.00",1,22,1,0,0,0,1,0,0,1,0,0,0,6
$0.24,"$6,500.00",0,19,1,0,1,0,1,0,0,1,0,0,0,3
$1.86,"$1,032.00",0,25,1,0,0,1,0,0,1,0,1,0,0,6
$4.23,"$20,000.00",0,21,1,0,0,0,1,0,0,1,0,0,0,4
$0.66,"$18,016.00",0,22,1,0,0,0,1,0,1,1,0,0,0,4
$0.28,"$31,567.00",0,19,1,0,0,0,1,0,1,1,0,0,0,3
$2.73,"$15,200.00",0,23,1,0,0,0,1,0,0,1,0,0,0,3
$0.82,"$27,500.00",0,10,0,0,0,0,1,0,1,1,0,0,0,0
$0.50,"$9,100.00",0,20,1,0,1,0,1,0,1,1,0,0,0,4
$1.32,"$18,500.00",0,18,0,0,0,0,1,0,1,1,0,0,0,0
$1.53,"$20,449.00",0,10,0,0,1,0,1,0,1,1,0,0,0,3
$1.19,"$25,393.00",0,21,1,0,0,0,1,1,0,1,0,1,1,4
$3.29,"$14,088.00",0,19,0,0,1,0,1,0,0,1,0,0,0,5
$0.65,"$7,500.00",0,23,0,0,0,0,1,0,0,1,0,0,0,6
$0.26,$40.00,1,24,1,0,0,0,0,1,1,0,0,1,1,2
$1.52,"$52,827.00",0,13,0,0,1,0,1,0,1,1,0,0,0,5
$2.50,"$30,088.00",0,13,0,0,0,0,1,0,0,1,0,0,0,8
$1.01,"$25,570.00",0,21,1,0,0,0,1,0,0,1,0,0,0,8
$2.24,"$60,397.00",0,22,1,0,0,0,1,0,1,1,0,0,0,5
$1.03,"$35,000.00",0,12,0,0,1,0,1,0,1,1,0,0,0,7
$3.09,"$48,230.00",0,19,0,0,0,0,1,0,1,1,0,0,0,4
$1.04,"$25,561.00",0,25,1,0,0,0,1,0,1,1,0,0,0,3
$1.36,"$60,500.00",0,16,0,0,0,0,1,0,0,1,0,0,0,5
$0.67,"$1,113.00",0,23,0,0,0,1,1,0,0,0,1,0,0,7
$1.37,"$12,800.00",1,14,0,0,0,0,1,0,1,1,0,0,0,2
$0.68,"$11,590.00",0,14,0,0,0,0,1,0,0,1,0,0,0,4
$2.19,"$6,000.00",1,5,0,0,0,0,1,0,1,1,0,0,0,3
$2.89,"$41,171.00",0,24,0,0,0,0,1,0,0,1,0,0,0,0
$0.42,"$11,750.00",1,25,1,0,1,0,1,0,0,1,0,0,0,3
$0.39,"$13,100.00",0,24,1,0,1,0,1,0,0,1,0,0,0,7
$3.18,"$45,000.00",1,19,0,0,1,0,1,0,0,1,0,0,0,3
$1.28,"$53,500.00",0,21,1,0,1,0,1,0,1,1,0,0,0,3
$0.64,"$34,220.00",0,8,0,0,0,0,1,0,1,1,0,0,0,1
$1.73,$312.53,0,24,1,0,0,0,0,1,1,0,0,1,1,4
$0.87,"$42,750.00",0,30,1,0,1,0,1,0,1,1,0,0,0,4
$1.13,"$28,000.00",0,24,1,0,0,0,1,0,0,1,0,0,0,8
$0.93,"$13,000.00",0,19,0,0,1,0,1,0,1,1,0,0,0,5
$3.28,"$2,062.00",0,20,0,0,0,0,1,0,0,1,0,0,0,4
$7.49,"$22,000.00",0,22,1,0,0,0,1,0,1,1,0,0,0,4
$1.66,"$39,000.00",0,8,0,0,0,0,1,0,1,1,0,0,0,8
$2.69,"$42,912.00",0,19,1,0,0,0,1,0,1,1,0,0,0,4
$0.32,"$35,000.00",0,12,0,0,0,0,1,0,1,1,0,0,0,3
$4.61,"$21,100.00",0,25,0,0,0,0,1,0,1,1,0,0,0,8
$2.45,"$37,565.00",0,23,1,0,0,0,1,0,0,1,0,0,0,6
$4.35,"$22,050.00",1,7,0,0,0,0,1,0,0,1,0,0,0,7
$2.43,"$17,000.00",0,6,0,0,0,0,1,0,1,1,0,0,0,6
$0.76,"$16,000.00",0,20,1,0,0,0,1,0,0,1,0,0,0,5
$1.28,"$49,997.00",0,24,0,0,0,0,1,0,1,1,0,0,0,4
$0.39,"$21,322.00",0,25,0,0,0,0,1,0,0,1,0,0,0,4
$4.29,"$5,500.00",0,22,0,0,0,1,0,0,1,0,1,0,0,4
$0.87,"$15,500.00",1,23,0,0,0,0,1,0,0,1,0,0,0,4
$0.78,"$16,181.00",0,21,1,0,0,0,1,0,0,1,0,0,0,5
$1.28,"$46,200.00",0,17,0,0,1,0,1,0,1,1,0,0,0,5
$0.24,$189.00,0,22,1,0,0,0,0,1,1,0,0,1,1,4
$2.73,"$17,019.00",0,20,1,0,0,0,1,0,0,1,0,0,0,4
$2.99,"$27,300.00",0,23,1,0,1,0,1,0,0,1,0,0,0,6
$0.99,"$50,000.00",0,19,0,0,1,0,1,0,0,1,0,0,0,5
$4.70,"$59,845.00",0,24,1,0,0,0,1,0,1,1,0,0,0,6
$3.49,"$8,986.00",0,24,1,0,0,0,1,0,0,1,0,0,0,8
$3.23,"$100,950.00",0,20,0,0,0,0,1,0,1,1,0,0,0,6
$3.62,"$46,237.00",0,25,0,0,0,0,1,0,0,1,0,0,0,5
$0.16,$40.00,0,21,1,0,1,0,0,1,0,0,0,1,1,4
$0.68,"$1,786.00",0,27,1,0,0,1,0,1,1,0,1,1,1,2
$11.67,"$21,300.00",0,19,0,0,0,0,1,0,0,1,0,0,0,3
$1.43,"$32,880.00",0,24,0,0,0,0,1,0,1,1,0,0,0,6
$1.70,"$26,535.00",0,14,0,0,1,0,1,0,0,1,0,0,0,6
$1.00,"$16,650.00",0,25,1,0,1,0,1,0,0,1,0,0,0,1
$6.36,"$28,580.00",0,14,0,0,0,0,1,0,1,1,0,0,0,4
$0.79,"$20,039.00",1,22,1,0,0,0,1,0,1,1,0,0,0,6
$7.26,"$22,000.00",0,13,0,0,0,0,1,0,1,1,0,0,0,2
$0.77,"$8,000.00",0,25,1,0,0,0,1,0,0,1,0,0,0,0
$0.33,$100.00,0,24,1,0,1,0,0,1,1,0,0,1,1,6
$0.58,"$15,080.00",0,20,1,0,0,0,1,0,0,1,0,0,0,3
$3.22,"$29,995.00",0,14,0,0,1,0,1,0,1,1,0,0,0,0
$2.42,"$15,270.00",0,14,0,0,0,0,1,0,1,1,0,0,0,0
$2.19,"$11,270.00",0,19,1,0,0,0,1,0,0,1,0,0,0,5
$0.95,"$9,400.00",0,22,0,0,0,0,1,0,0,1,0,0,0,3
$1.24,"$35,000.00",0,25,1,0,1,0,1,0,0,1,0,0,0,6
$0.15,$2.86,0,27,0,0,0,0,1,1,1,0,0,1,1,9
$2.04,"$18,000.00",0,3,0,0,0,0,1,0,1,1,0,0,0,7
$4.95,"$88,260.00",0,14,0,0,0,0,1,0,1,1,0,0,0,4
$0.10,$8.79,0,23,1,0,0,0,0,1,1,0,0,1,1,3
$0.38,$40.00,1,23,1,0,0,0,0,1,1,0,0,1,1,3
$0.73,$40.00,0,24,0,0,1,0,0,1,1,0,0,1,1,4
$9.75,"$1,175.00",0,20,1,0,1,1,0,0,1,0,1,0,0,3
$1.12,"$16,000.00",0,25,1,0,0,0,1,0,0,1,0,0,0,0
$7.14,"$22,174.00",0,25,0,0,0,0,1,0,0,1,0,0,0,0
$3.73,"$31,065.00",0,13,0,0,0,0,1,0,0,1,0,0,0,6
$1.94,"$22,800.00",0,21,0,0,0,0,1,0,1,1,0,0,0,5
$1.50,"$26,472.00",0,9,0,0,0,0,1,0,1,1,0,0,0,0
$1.89,"$25,000.00",0,12,0,0,0,0,1,0,0,1,0,0,0,8
$0.76,"$22,000.00",0,23,1,0,0,0,1,0,0,1,0,0,0,8
$2.24,"$46,045.00",0,23,0,0,0,0,1,0,1,1,0,0,0,6
$0.83,"$31,349.00",0,3,0,0,0,0,1,0,1,1,0,0,0,3
$0.31,"$15,575.00",0,22,0,0,0,0,1,0,1,1,0,0,0,4
$2.49,"$56,857.00",0,22,1,0,0,0,1,0,0,1,0,0,0,6
$0.99,"$11,878.00",0,11,0,0,0,0,1,0,1,1,0,0,0,0
$1.82,"$39,200.00",0,17,0,0,0,0,1,0,0,1,0,0,0,2
$0.91,"$30,217.00",0,22,0,0,0,0,1,0,1,1,0,0,0,5
$0.79,"$20,424.00",0,22,0,0,0,0,1,0,0,1,0,0,0,3
$2.85,"$23,750.00",0,17,0,0,0,0,1,0,1,1,0,0,0,4
$0.86,"$23,000.00",0,24,0,0,0,0,1,0,1,1,0,0,0,3
$3.09,"$47,950.00",0,22,1,0,0,0,1,0,1,1,0,0,0,5
$0.71,"$25,000.00",1,22,1,0,0,0,1,0,0,1,0,0,0,6
$2.35,"$10,000.00",0,19,0,0,0,0,1,0,0,1,0,0,0,4
$4.11,"$50,000.00",0,25,1,0,0,0,1,0,0,1,0,0,0,8
$1.94,"$37,600.00",0,20,1,0,0,0,1,0,1,1,0,0,0,4
$1.73,"$55,839.00",0,19,0,0,1,0,1,0,1,1,0,0,0,0
$0.45,"$13,650.00",0,20,0,0,0,0,1,0,1,1,0,0,0,4
$0.73,"$1,659.00",0,25,0,0,0,1,0,0,0,0,1,0,0,8
$0.39,$20.00,0,24,1,0,0,0,0,1,0,0,0,1,1,8
$0.15,$7.02,0,23,1,0,1,0,0,1,0,0,0,1,1,2
$0.96,"$35,000.00",1,20,1,0,0,0,1,0,0,1,0,0,0,4
$0.63,"$23,000.00",0,23,1,0,0,0,1,0,1,1,0,0,0,3
$1.84,"$22,500.00",0,23,1,0,0,0,1,0,0,1,0,0,0,7
$2.51,"$13,740.00",0,23,0,0,0,0,1,0,1,1,0,0,0,4
$0.65,"$21,000.00",0,10,0,0,0,0,1,0,1,1,0,0,0,5
$3.28,"$49,000.00",0,20,1,0,0,0,1,0,1,1,0,0,0,6
$0.40,"$27,150.00",0,22,0,0,0,0,1,0,1,1,0,0,0,4
$6.81,"$57,730.00",0,25,0,0,0,0,1,0,1,1,0,0,0,7
$0.31,$40.00,0,19,1,0,1,0,1,1,0,0,0,1,1,3
$6.95,"$43,700.00",0,21,0,0,1,0,1,0,0,1,0,0,0,0
$5.06,"$54,100.00",0,23,0,0,0,0,1,0,0,1,0,0,0,4
$0.41,"$10,000.00",0,24,1,0,0,0,1,0,0,1,0,0,0,4
$4.63,"$30,000.00",0,25,1,0,0,0,1,0,1,1,0,0,0,4
$0.50,"$32,950.00",0,24,1,0,0,0,1,0,0,1,0,0,0,7
$0.21,$26.96,0,22,1,0,0,0,0,1,0,0,0,1,1,6
$0.19,$30.00,0,23,1,0,0,0,1,1,1,0,0,1,1,8
$1.81,"$30,687.00",0,7,0,0,0,0,1,0,0,1,0,0,0,5
$20.52,"$45,450.00",0,15,0,0,0,0,1,0,1,1,0,0,0,1
$1.00,"$13,500.00",0,20,1,0,0,0,1,0,1,1,0,0,0,4
$1.77,"$20,000.00",0,7,0,0,0,0,1,0,1,1,0,0,0,7
$3.63,"$30,080.00",0,22,1,0,0,0,1,0,1,1,0,0,0,5
$2.81,"$54,455.00",0,20,1,0,0,0,1,0,0,1,0,0,0,3
$0.51,"$17,450.00",0,21,1,0,1,0,1,0,1,1,0,0,0,4
$4.85,"$49,000.00",0,20,1,0,0,0,1,0,1,1,0,0,0,4
$2.14,"$15,000.00",0,12,0,0,0,0,1,0,1,1,0,0,0,3
$1.49,"$22,067.00",0,23,1,0,0,0,1,0,0,1,0,0,0,8
$3.91,"$6,588.00",0,25,1,1,0,1,1,0,0,1,1,0,0,5
$0.53,"$21,375.00",0,9,0,0,0,0,1,0,1,1,0,0,0,4
$4.40,"$50,000.00",0,23,1,0,0,0,1,0,0,1,0,0,0,8
$0.78,"$30,399.00",0,24,1,0,0,0,1,1,1,1,0,1,1,8
$2.42,"$10,400.00",0,17,0,0,0,0,1,0,0,1,0,0,0,6
$1.47,"$3,510.00",0,22,1,1,0,1,1,0,0,1,1,0,0,5
$5.10,$203.00,0,24,1,0,0,0,0,1,1,0,0,1,1,9
$0.98,"$8,000.00",0,20,1,0,0,0,1,0,0,1,0,0,0,4
$1.79,"$29,000.00",0,23,1,0,0,0,1,0,0,1,0,0,0,5
$9.38,"$44,500.00",0,15,0,0,1,0,1,0,0,1,0,0,0,0
$5.67,"$50,241.00",1,13,0,0,0,0,1,0,0,1,0,0,0,6
$0.01,$0.34,0,19,0,0,0,0,0,1,1,0,0,1,1,1
$0.07,$5.38,1,20,0,0,0,0,0,1,1,0,0,1,1,3
$2.02,"$25,000.00",0,22,1,0,0,0,1,0,0,1,0,0,0,3
$11.57,"$32,004.70",0,21,0,0,0,0,1,1,1,1,0,1,1,4
$0.38,"$13,750.00",0,23,1,0,0,0,1,0,0,1,0,0,0,6
$0.05,$13.15,0,23,0,0,0,0,0,1,1,0,0,1,1,5
$2.08,"$26,000.00",0,15,0,0,0,0,1,0,1,1,0,0,0,3
$1.57,"$18,456.00",0,21,0,0,0,0,1,0,0,1,0,0,0,3
$4.79,"$30,500.00",0,6,0,0,0,0,1,0,0,1,0,0,0,6
$0.48,"$10,600.00",0,14,0,0,0,0,1,0,0,1,0,0,0,0
$0.55,"$22,000.00",0,23,1,0,0,0,1,0,1,1,0,0,0,6
$5.42,"$4,000.00",0,34,1,0,0,1,0,0,1,0,1,0,0,8
$0.42,"$8,625.00",0,27,0,0,0,0,1,0,0,1,0,0,0,0
$0.97,"$33,501.55",0,30,1,0,0,0,1,1,1,1,0,1,1,8
$1.85,"$3,159.00",1,43,1,0,1,1,0,1,1,0,1,1,1,7
$0.25,$31.00,0,36,1,0,0,0,0,1,1,0,0,1,1,7
$1.89,"$26,000.00",0,30,0,0,0,0,1,0,1,1,0,0,0,3
$0.77,$6.88,0,26,0,0,0,0,0,1,1,0,0,1,1,4
$1.61,"$20,400.00",0,81,0,0,0,0,1,0,0,1,0,0,0,0
$2.37,"$8,700.00",0,31,1,0,0,0,1,0,1,1,0,0,0,7
$0.55,"$17,030.00",0,32,1,0,0,0,1,1,1,1,0,1,1,5
$2.24,"$42,776.00",0,27,0,0,0,0,1,0,0,1,0,0,0,5
$0.49,"$13,000.00",0,70,0,0,0,0,1,0,1,1,0,0,0,0
$0.53,"$20,000.00",0,26,0,0,0,0,1,0,1,1,0,0,0,5
$0.02,$0.75,0,29,1,1,0,0,1,0,1,1,0,0,0,11
$3.31,"$33,033.00",0,36,0,0,0,0,1,0,0,1,0,0,0,4
$7.56,"$15,000.00",0,73,1,0,0,0,1,0,1,1,0,0,0,0
$1.09,"$22,460.00",0,71,0,0,0,0,1,0,1,1,0,0,0,4
$1.62,"$3,478.00",0,23,1,0,0,1,0,0,1,0,1,0,0,3
$0.30,$50.00,0,98,0,0,1,0,0,1,1,0,0,1,1,4
$0.37,$16.00,1,27,0,0,0,0,0,1,1,0,0,1,1,7
$3.08,"$26,000.00",0,35,0,0,0,0,1,0,0,1,0,0,0,0
$0.37,"$35,604.00",0,32,1,0,0,0,1,0,0,1,0,0,0,3
$3.98,"$50,420.00",1,40,1,0,0,0,1,0,0,1,0,0,0,9
$2.05,"$34,766.00",0,48,1,0,1,0,1,1,1,1,0,1,1,7
$0.59,$21.00,0,25,1,0,0,0,0,1,1,0,0,1,1,6
$2.62,"$30,000.00",0,29,0,0,0,0,1,0,0,1,0,0,0,9
$1.00,"$54,000.00",0,26,0,0,0,0,1,0,0,1,0,0,0,0
$3.27,"$30,000.00",0,31,1,0,0,0,1,0,1,1,0,0,0,8
$0.35,"$5,000.00",0,26,1,0,0,0,1,0,1,1,0,0,0,3
$0.26,$20.00,0,26,0,0,0,0,0,1,0,0,0,1,1,3
$4.36,"$68,190.00",0,26,0,0,0,0,1,0,1,1,0,0,0,0
$1.28,"$17,500.00",0,63,0,0,0,0,1,0,1,1,0,0,0,5
$0.57,$11.69,0,35,0,0,0,0,0,1,0,0,0,1,1,5
$0.65,$50.00,1,26,0,0,0,0,0,1,1,0,0,1,1,4
$0.40,$100.00,0,33,0,0,0,0,0,1,1,0,0,1,1,23
$0.03,$8.86,0,34,0,0,0,0,0,1,1,0,0,1,1,2
$5.48,"$29,902.00",0,35,0,0,0,0,1,0,0,1,0,0,0,6
$0.51,"$10,000.00",0,28,1,0,0,0,1,0,0,1,0,0,0,3
$1.34,$146.00,0,28,1,0,0,0,0,1,1,0,0,1,1,4
$0.36,$10.00,0,36,0,0,0,0,0,1,1,0,0,1,1,3
$1.19,$9.87,0,36,0,0,0,0,0,1,0,0,0,1,1,3
$0.14,$20.00,0,38,0,0,0,0,0,1,1,0,0,1,1,2
$0.41,$30.00,0,42,0,0,0,0,0,1,1,0,0,1,1,3
$6.36,"$5,000.00",0,44,0,0,0,0,0,1,0,0,0,1,1,4
$0.58,$170.00,1,37,0,0,0,0,0,1,1,0,0,1,1,21
$0.03,$1.05,0,43,0,0,1,0,0,1,1,0,0,1,1,2
$0.30,"$25,500.00",0,38,1,0,0,0,1,0,0,1,0,0,0,7
$2.75,"$60,000.00",0,45,1,0,0,0,1,0,1,1,0,0,0,5
$4.68,"$1,500.00",0,48,0,0,0,0,0,1,0,0,0,1,1,0
$1.59,$205.00,0,51,0,0,0,0,0,1,1,0,0,1,1,1
$1.05,$31.00,0,50,0,0,0,0,0,1,0,0,0,1,1,7
$0.35,$15.00,0,57,0,0,0,0,0,1,1,0,0,1,1,11
$2.12,$157.00,0,49,0,0,0,0,0,1,1,0,0,1,1,1
$0.07,$7.93,0,53,0,0,0,0,0,1,0,0,0,1,1,7
$0.70,$26.00,1,64,0,0,0,0,0,1,0,0,0,1,1,7
$0.22,$2.61,0,58,0,0,0,0,0,1,0,0,0,1,1,5
$3.70,"$1,000.33",0,64,0,0,0,0,0,1,1,0,0,1,1,12
$0.04,$3.75,0,57,0,0,0,0,0,1,1,0,0,1,1,20
$0.28,$25.00,0,62,0,0,0,0,0,1,0,0,0,1,1,12
$0.12,$9.38,0,60,0,0,1,0,0,1,1,0,0,1,1,2
$0.45,$80.00,0,56,0,0,0,0,0,1,0,0,0,1,1,5
$0.69,$500.00,1,47,0,0,0,0,0,1,0,0,0,1,1,9
$0.44,$41.00,0,47,0,0,0,0,0,1,0,0,0,1,1,7
$0.30,$15.00,0,53,0,0,0,0,0,1,1,0,0,1,1,10
$0.04,$7.00,1,49,0,0,0,0,0,1,0,0,0,1,1,0
$0.48,$100.00,1,57,0,0,0,0,0,1,0,0,0,1,1,9
$0.40,$3.13,0,55,0,0,0,0,0,1,1,0,0,1,1,5
$0.20,$51.00,0,60,0,0,0,0,0,1,0,0,0,1,1,7
$0.35,$10.00,0,59,0,0,0,0,0,1,1,0,0,1,1,17
$1.14,"$16,250.00",0,50,0,0,1,0,1,0,1,1,0,0,0,4
$2.21,"$31,000.00",0,55,1,0,0,0,1,0,0,1,0,0,0,0
$0.37,"$10,000.00",0,62,0,0,0,0,1,0,1,1,0,0,0,6
$1.31,"$38,584.00",0,63,0,0,0,0,1,0,0,1,0,0,0,6
$0.70,$426.00,1,61,0,0,1,0,0,1,1,0,0,1,1,11
$1.99,"$20,000.00",0,64,1,0,1,0,1,0,1,1,0,0,0,6
$0.88,"$39,504.75",0,53,1,0,1,0,1,1,0,1,0,1,1,5
$4.89,"$10,000.00",0,48,0,0,0,0,0,1,1,0,0,1,1,2
$0.90,"$31,000.00",0,53,1,0,1,0,1,0,0,1,0,0,0,2
$0.39,$25.00,0,49,1,0,0,0,0,1,1,0,0,1,1,10
$0.38,$31.86,0,33,0,0,0,0,0,1,1,0,0,1,1,7
$2.32,$184.00,0,30,0,0,0,0,0,1,1,0,0,1,1,1
$0.29,$217.00,0,35,1,0,0,0,0,1,1,0,0,1,1,5
$0.34,$41.00,0,26,0,0,0,0,0,1,1,0,0,1,1,7
$0.41,$31.00,0,30,0,0,0,0,0,1,1,0,0,1,1,5
$0.11,$9.53,0,35,0,0,0,0,0,1,0,0,0,1,1,7
$0.26,$31.00,1,30,0,0,0,0,0,1,0,0,0,1,1,5
$0.83,"$36,547.00",0,30,0,0,0,0,1,0,1,1,0,0,0,5
$0.19,$20.00,0,32,0,0,0,0,0,1,0,0,0,1,1,2
$0.33,$25.02,0,29,0,1,0,0,0,1,0,1,0,1,1,11
$2.35,"$31,599.00",0,28,1,0,0,0,1,1,1,1,0,1,1,3
$0.63,"$5,000.00",0,33,1,0,0,0,1,0,1,1,0,0,0,0
$0.34,$80.00,0,40,0,0,0,0,0,1,1,0,0,1,1,3
$0.34,$16.00,0,41,0,0,0,0,0,1,0,0,0,1,1,4
$0.13,$7.25,0,38,0,0,0,0,0,1,0,0,0,1,1,8
$0.25,$17.00,0,43,0,0,0,0,0,1,0,0,0,1,1,1
$2.54,"$67,522.00",0,38,0,0,0,0,1,0,1,1,0,0,0,0
$1.56,"$11,000.00",0,45,0,0,0,0,1,0,1,1,0,0,0,7
$3.16,"$15,700.00",0,43,1,0,0,0,1,0,0,1,0,0,0,6
$1.05,"$6,125.00",0,38,0,0,0,0,1,0,0,1,0,0,0,5
$1.17,$20.00,0,64,0,0,1,0,0,1,1,0,0,1,1,4
$0.59,$750.00,0,60,1,0,1,0,0,1,1,0,0,1,1,6
$0.12,$40.00,1,58,0,0,0,0,0,1,1,0,0,1,1,16
$0.78,$14.00,0,58,0,0,0,0,0,1,1,0,0,1,1,4
$1.73,"$38,194.00",1,55,0,0,0,0,1,0,1,1,0,0,0,0
$1.95,"$15,451.00",0,52,1,0,0,0,1,1,0,1,0,1,1,5
$3.24,"$29,000.00",0,55,0,0,0,0,1,0,0,1,0,0,0,0
$0.78,"$24,500.00",0,58,0,0,0,0,1,0,0,1,0,0,0,0
$2.48,"$13,364.00",0,59,0,0,0,0,1,0,0,1,0,0,0,0
$3.81,"$42,000.00",0,62,0,0,1,0,1,0,0,1,0,0,0,6
$4.07,"$10,501.00",0,31,0,0,0,0,0,1,1,0,0,1,1,1
$0.16,$130.00,0,36,0,0,0,0,0,1,0,0,0,1,1,5
$2.39,$350.00,0,38,0,0,0,0,0,1,1,0,0,1,1,3
$2.25,"$4,250.00",0,40,0,0,0,1,0,0,1,0,1,0,0,9
$4.67,"$21,953.00",0,38,0,0,1,0,1,0,1,1,0,0,0,0
$2.73,"$1,500.00",0,36,0,0,0,1,0,0,1,0,1,0,0,4
$0.41,$99.00,0,61,0,0,0,0,0,1,0,0,0,1,1,6
$2.89,"$10,000.00",1,61,0,0,0,0,0,1,1,0,0,1,1,7
$1.01,$235.00,0,63,0,0,0,0,0,1,1,0,0,1,1,5
$1.52,"$40,100.00",0,65,1,0,1,0,1,0,1,1,0,0,0,2
$0.40,"$36,100.00",0,48,0,0,0,0,1,0,1,1,0,0,0,4
$0.02,$0.69,1,32,0,0,0,0,0,1,0,0,0,1,1,7
$0.40,$70.01,1,35,0,0,0,0,0,1,1,0,0,1,1,2
$2.41,"$1,605.00",0,26,0,0,0,0,0,1,1,0,0,1,1,4
$1.11,"$1,043.00",0,27,0,0,0,0,0,1,1,0,0,1,1,6
$0.44,$8.44,1,26,0,0,0,0,0,1,1,0,0,1,1,4
$0.12,$40.00,0,34,0,0,0,0,0,1,1,0,0,1,1,4
$0.52,$21.00,1,28,0,0,1,0,0,1,1,0,0,1,1,7
$1.14,$16.00,0,30,0,0,0,0,0,1,1,0,0,1,1,7
$0.10,$2.53,1,31,0,0,0,0,0,1,1,0,0,1,1,7
$0.85,"$61,319.00",0,35,0,0,1,0,1,0,0,1,0,0,0,2
$2.65,"$58,000.00",1,26,1,0,0,0,1,0,0,1,0,0,0,9
$7.23,"$50,000.00",0,35,1,0,0,0,1,0,0,1,0,0,0,0
$4.95,"$57,778.82",0,29,0,0,0,0,1,1,0,1,0,1,1,8
$5.36,"$30,000.00",0,33,0,0,0,0,1,0,0,1,0,0,0,0
$3.09,"$32,000.00",0,35,0,0,0,0,1,0,1,1,0,0,0,5
$0.55,"$14,237.00",0,27,1,0,0,0,1,0,1,1,0,0,0,0
$1.14,"$34,483.00",0,28,0,0,1,0,1,0,1,1,0,0,0,8
$0.08,$3.23,0,42,0,0,0,0,0,1,1,0,0,1,1,15
$0.27,$65.00,0,41,0,0,0,0,0,1,0,0,0,1,1,11
$0.46,$25.00,0,37,0,0,0,0,0,1,0,0,0,1,1,12
$8.36,"$4,000.00",0,45,0,0,0,0,0,1,0,0,0,1,1,9
$2.26,$122.00,0,39,0,0,0,0,0,1,1,0,0,1,1,3
$1.45,$234.44,0,40,1,0,0,0,0,1,1,0,0,1,1,3
$0.79,$198.00,0,43,0,0,0,0,0,1,1,0,0,1,1,7
$1.33,"$4,000.00",0,40,1,1,1,0,0,1,1,1,0,1,1,14
$0.62,$4.85,0,43,0,0,0,0,0,1,1,0,0,1,1,10
$0.05,$4.80,0,40,0,0,0,0,0,1,0,0,0,1,1,5
$1.77,$230.00,0,43,0,0,0,0,0,1,1,0,0,1,1,7
$6.64,"$48,712.00",0,45,0,0,0,0,1,0,0,1,0,0,0,0
$0.27,"$20,500.00",1,45,0,0,0,0,1,0,1,1,0,0,0,8
$2.53,"$26,500.00",0,41,0,0,0,0,1,0,1,1,0,0,0,5
$2.06,"$1,600.00",0,45,1,0,0,1,0,0,0,0,1,0,0,6
$0.05,$0.45,0,44,1,0,0,0,0,1,0,0,0,1,1,11
$0.76,$100.00,0,47,0,0,0,0,0,1,0,0,0,1,1,5
$0.08,$1.11,1,58,0,0,0,0,0,1,1,0,0,1,1,6
$0.33,$12.00,1,53,0,0,0,0,0,1,1,0,0,1,1,1
$1.41,$258.00,0,55,0,0,0,0,0,1,0,0,0,1,1,1
$0.71,$41.00,0,50,0,0,0,0,0,1,1,0,0,1,1,9
$0.27,$15.00,0,54,0,0,0,0,0,1,0,0,0,1,1,12
$0.59,$50.00,0,47,0,0,0,0,0,1,1,0,0,1,1,1
$0.12,$1.09,0,46,0,0,0,0,0,1,0,0,0,1,1,7
$0.52,$16.00,0,50,0,0,0,0,0,1,1,0,0,1,1,7
$0.47,$40.00,0,62,0,0,0,0,0,1,1,0,0,1,1,9
$0.92,"$9,000.00",0,61,0,0,0,0,0,1,0,0,0,1,1,1
$0.22,$20.00,0,55,1,0,1,0,0,1,1,0,0,1,1,10
$0.06,$4.37,0,49,0,0,0,0,0,1,0,0,0,1,1,12
$0.25,$6.72,0,46,0,0,0,0,0,1,0,0,0,1,1,14
$0.15,$15.00,0,62,0,0,0,0,0,1,1,0,0,1,1,9
$0.12,$9.83,0,51,0,0,0,0,0,1,1,0,0,1,1,7
$0.57,$25.00,0,63,0,0,0,0,0,1,1,0,0,1,1,10
$2.12,$125.00,0,60,0,0,1,0,0,1,1,0,0,1,1,2
$11.34,"$9,320.00",1,60,1,0,1,0,0,1,1,0,0,1,1,11
$0.42,$210.00,0,56,0,0,0,0,0,1,0,0,0,1,1,7
$0.29,$60.00,0,46,1,0,1,0,0,1,1,0,0,1,1,5
$1.59,"$33,000.00",0,65,1,0,0,0,1,0,1,1,0,0,0,0
$1.07,"$41,960.00",0,60,0,0,0,0,1,0,0,1,0,0,0,0
$1.21,"$40,995.00",0,53,1,0,0,0,1,0,0,1,0,0,0,0
$8.18,"$50,225.00",0,60,1,0,0,0,1,0,1,1,0,0,0,0
$2.16,"$42,000.00",0,65,0,0,0,0,1,0,1,1,0,0,0,1
$2.52,"$10,000.00",0,63,0,0,0,0,1,0,1,1,0,0,0,7
$1.41,"$7,410.00",0,57,1,0,0,0,1,0,0,1,0,0,0,7
$2.47,"$25,500.00",0,55,1,0,0,0,1,0,0,1,0,0,0,8
$0.56,"$8,430.00",0,64,0,0,1,0,1,0,0,1,0,0,0,2
$1.95,"$16,000.00",0,48,0,0,0,0,1,0,0,1,0,0,0,0
