current_age,retirement_age,birth_month,gender,yearly_income,total_debt,credit_score,Credit_limit,Debit_limit,Debit (Prepaid)_limit,Credit_expires,Debit_expires,Debit (Prepaid)_expires,has_chip,num_credit_cards,Automotive & Transportation Services,Clothing & Fashion,Digital Goods & Computers,Electronics & Appliances,Freight & Trucking,Hotels & Accommodation,Legal & Financial Services,Machinery & Tools,Medical & Healthcare Services,Movies & Theaters,Postal Services - Government Only,Rail & Bus Transport,Restaurants & Eating Places,Retail Stores,Sports & Recreational Activities,Steel & Metal Products,Telecommunications & Media,Utilities & Home Services,Label_Rewards_Credit_Card,Label_Insurance_Solutions,Label_Digital_Financing,Label_Home_Improvement_Loan,Label_Auto_Vehicle_Financing,Label_Commodity_Investment_Services,Label_Travel_Rewards_Card,Label_Savings_Investment_Plans,Label_Wealth_Management_Savings,Label_Card_Upgrade,Label_Retention_Efforts
21.0,62.0,8.0,1.0,31077.0,89659.0,789.0,15300.0,9504.0,80.0,2024.0,2020.0,2020.0,1.0,5.0,6907.0,1244.88,38.53,97.23,26.33,308.48,467.21,1178.78,4481.43,837.57,20.88,238.43,3453.38,12194.18,773.06,258.62,11911.26,3082.34,3,0,2,1,2,0,1,0,1,1,2
19.0,71.0,10.0,0.0,64428.0,122968.0,703.0,0.0,65425.0,0.0,0.0,2020.0,0.0,1.0,2.0,3601.68,1334.05,239.96,345.3,119.28,1190.66,3014.08,687.34,2727.35,325.05,21.7,5771.1,2772.24,6964.56,156.16,1136.21,5514.53,3502.99,0,1,2,1,1,2,2,1,1,0,1
66.0,69.0,2.0,0.0,30265.0,36789.0,814.0,7000.0,20412.0,0.0,2020.0,2014.0,0.0,1.0,4.0,2719.18,1217.56,0.0,521.69,96.77,385.07,1331.58,1744.41,1851.42,808.98,142.58,258.87,1131.96,8510.91,167.49,301.09,9369.32,2601.46,2,1,2,1,1,1,1,2,1,0,0
21.0,68.0,8.0,0.0,34568.0,81953.0,765.0,0.0,4087.0,0.0,0.0,2020.0,0.0,1.0,1.0,2794.07,1275.46,65.78,213.83,85.92,207.79,1347.53,652.54,3138.56,336.09,32.62,1562.77,775.89,5909.19,220.01,557.41,11825.93,2413.5,1,1,2,1,1,0,0,1,1,0,2
25.0,69.0,9.0,0.0,32160.0,62803.0,634.0,0.0,146.0,0.0,0.0,2022.0,0.0,1.0,1.0,3865.18,673.52,111.98,218.08,110.56,367.3,1808.05,1033.21,4285.9,713.72,46.21,6875.21,2125.84,9692.93,654.81,790.68,3467.87,3324.16,0,0,0,0,0,0,1,1,0,1,3
51.0,70.0,7.0,0.0,29144.0,35268.0,645.0,12200.0,0.0,0.0,2015.0,2.2737367544323206e-13,0.0,1.0,1.0,2191.72,893.88,249.3,364.0,117.48,373.86,1819.72,1518.55,3941.42,888.35,34.0,2195.86,1177.17,8981.83,647.1,676.82,5382.36,3210.71,0,0,1,0,0,0,0,0,1,0,2
52.0,65.0,7.0,0.0,29496.0,49681.0,704.0,38600.0,0.0,0.0,2024.0,2.2737367544323206e-13,0.0,0.0,5.0,3181.92,671.8,0.0,183.18,0.0,0.0,68.44,484.05,2318.26,490.08,0.0,163.44,1284.68,5076.51,149.04,0.0,3799.62,2982.14,1,0,0,0,0,0,1,1,0,3,2
43.0,65.0,3.0,0.0,30721.0,49961.0,749.0,11800.0,13054.0,0.0,2017.0,2023.0,0.0,1.0,3.0,5026.37,2299.9,0.0,284.58,22.47,352.35,1426.3,286.64,3569.24,241.26,40.84,921.38,4115.81,7386.03,167.36,1139.61,5179.12,3600.78,2,1,0,0,0,1,1,0,0,1,1
34.0,65.0,5.0,0.0,59999.0,128311.0,676.0,0.0,0.0,22.0,0.0,2.2737367544323206e-13,2023.0,1.0,1.0,3711.17,477.08,80.13,72.13,20.17,133.44,130.29,747.16,1273.03,461.46,15.33,421.69,4499.38,7233.18,334.89,203.79,1952.64,1665.8,1,1,1,1,1,1,1,1,0,1,3
55.0,67.0,10.0,1.0,45707.0,113194.0,715.0,12700.0,42227.0,0.0,2020.0,2021.0,0.0,0.0,3.0,3269.63,761.38,0.0,402.96,266.13,0.0,1812.78,477.32,2516.21,931.56,70.67,1076.13,605.39,3532.94,0.0,271.93,9840.33,2967.87,1,3,2,1,1,0,2,2,1,1,0
51.0,68.0,1.0,1.0,51196.0,26617.0,681.0,17900.0,11844.0,0.0,2020.0,2023.0,0.0,1.0,3.0,5416.8,1066.61,0.0,259.38,322.61,1306.57,2922.54,1251.4,2300.01,622.42,0.0,474.65,7164.46,6399.58,493.92,933.93,8053.62,3858.84,2,2,2,2,2,0,3,0,1,2,1
70.0,66.0,5.0,1.0,31901.0,16285.0,778.0,0.0,52095.0,104.0,0.0,2024.0,2020.0,0.0,4.0,3650.45,944.71,25.46,22.46,0.0,0.0,1873.23,250.7,4300.95,2704.93,0.0,517.84,1578.54,5076.7,582.99,637.76,5345.59,3012.06,3,0,1,1,1,0,1,2,2,2,1
33.0,69.0,6.0,1.0,29996.0,44313.0,809.0,7800.0,13757.0,50.0,2021.0,2023.0,2020.0,0.0,4.0,4201.37,1589.3,20.59,200.3,12.65,133.7,238.29,1561.49,5425.72,907.49,10.39,7485.39,2813.03,12750.94,720.24,635.38,4018.14,2875.08,3,1,1,1,1,0,2,1,1,2,1
51.0,65.0,4.0,1.0,62304.0,113416.0,719.0,35900.0,15416.0,0.0,2023.0,2017.0,0.0,0.0,4.0,3444.27,1395.31,86.19,988.47,144.83,1121.02,5951.22,2579.6,5333.47,1284.71,12.65,1507.35,1360.22,7948.52,190.26,535.79,5962.31,1945.41,2,3,1,1,1,2,3,1,1,3,1
76.0,70.0,2.0,1.0,30248.0,35766.0,763.0,15800.0,21988.0,99.00000000000001,2024.0,2017.0,2021.0,1.0,4.0,3641.0,142.25,168.46,79.34,33.32,0.0,1359.08,4908.72,6286.3,3365.6,34.65,102.07,341.55,26290.73,2308.78,0.0,5377.86,6800.31,3,2,1,2,1,1,1,1,1,1,1
65.0,67.0,1.0,1.0,39543.0,53182.0,776.0,400.0,32880.0,0.0,2008.0,2023.0,0.0,1.0,3.0,6159.35,1003.65,187.74,186.84,27.93,860.96,484.32,902.05,3438.32,720.6,16.85,12227.02,3813.36,9529.83,241.9,645.28,2973.69,3118.07,2,0,2,1,2,0,2,2,1,1,1
54.0,66.0,4.0,1.0,52538.0,132409.0,602.0,0.0,18627.0,0.0,0.0,2022.0,0.0,1.0,1.0,13528.51,1631.57,282.75,1268.55,501.4,0.0,4804.32,1271.8,4975.37,556.91,135.17,1451.89,5649.43,19812.03,0.0,1435.96,2403.61,4930.92,1,2,2,2,2,1,1,2,1,1,2
73.0,65.0,1.0,1.0,34067.0,17902.0,628.0,0.0,14475.0,0.0,0.0,2023.0,0.0,0.0,1.0,3482.5,1133.33,104.28,425.24,176.13,580.02,251.4,867.19,3728.72,990.23,225.4,1622.13,4653.65,7138.72,124.63,402.9,5538.53,4401.32,1,1,0,1,0,0,0,2,0,2,2
59.0,67.0,8.0,1.0,53357.0,114266.0,690.0,22800.0,85710.0,56.0,2018.0,2021.0,2020.0,0.0,5.0,6674.13,1159.57,0.0,133.79,114.63,312.27,3320.0,2372.81,10181.32,240.03,0.0,228.17,3768.97,29208.91,274.88,1473.83,1741.64,6601.73,2,2,1,2,2,1,2,2,1,2,0
31.0,63.0,5.0,1.0,43724.0,53853.0,514.0,0.0,0.0,26.0,0.0,2.2737367544323206e-13,2021.0,1.0,1.0,1785.93,408.26,245.8,370.58,51.35,255.24,306.24,329.24,1303.93,370.13,65.93,10414.38,2054.75,3723.81,193.93,732.8,3687.25,1722.78,0,1,2,1,1,0,2,1,0,0,2
46.0,66.0,12.0,1.0,36405.0,31815.000000000004,715.0,0.0,43636.0,0.0,0.0,2023.0,0.0,1.0,2.0,2641.97,1746.55,272.0,38.81,142.18,225.22,2064.96,3195.09,3519.35,1008.74,0.0,1497.08,1792.71,11568.74,1009.98,1418.96,5421.12,2762.6,1,1,1,0,0,1,0,1,1,1,2
59.0,54.0,9.0,1.0,28245.0,13411.0,669.0,0.0,6090.0,0.0,0.0,2022.0,0.0,1.0,1.0,3176.33,746.44,161.04,442.72,0.0,0.0,0.0,1103.43,6265.66,82.66,0.0,18476.09,3016.93,18983.28,3651.11,1210.52,3888.62,1766.53,1,1,0,0,0,2,1,3,0,1,3
19.0,63.0,5.0,1.0,33080.0,55066.0,692.0,8800.0,12382.0,0.0,2022.0,2024.0,0.0,1.0,3.0,6346.32,588.3,119.55,248.6,329.75,410.91,1288.39,773.27,2991.79,339.28,277.39,6497.06,1998.08,7495.19,103.61,373.08,7927.24,2426.98,1,1,1,0,1,0,2,0,0,1,1
56.0,59.0,5.0,1.0,35468.0,53185.0,490.0,0.0,26982.0,0.0,0.0,2022.0,0.0,1.0,2.0,3041.64,528.16,282.84,208.39,138.99,506.35,940.96,889.35,4326.18,818.28,9.93,592.94,769.81,10568.9,611.74,703.04,21674.53,2908.04,0,0,1,0,0,0,0,2,0,1,2
59.0,65.0,4.0,1.0,43913.0,83944.0,676.0,19400.0,28262.0,0.0,2020.0,2021.0,0.0,0.0,4.0,4928.47,1122.58,57.54,284.58,691.04,492.84,1839.65,1112.57,4776.18,1255.39,675.03,1275.37,3751.67,10745.36,348.57,200.08,3396.55,2295.83,2,2,1,1,1,0,2,1,1,2,0
48.0,67.0,6.0,1.0,36853.0,112139.0,834.0,9100.0,57545.0,69.0,2024.0,2022.0,2024.0,1.0,5.0,5063.11,501.11,0.0,236.2,30.75,1604.36,890.5,1769.25,2673.33,717.8,42.34,3491.13,1367.68,7542.11,442.61,461.93,4733.59,548.55,2,0,1,1,1,1,2,1,1,1,1
37.0,61.0,8.0,0.0,66863.0,89031.0,673.0,7200.0,0.0,0.0,2023.0,2.2737367544323206e-13,0.0,1.0,1.0,3246.22,1368.34,77.7,334.12,154.71,770.53,2603.4,1238.65,3580.89,384.78,14.15,7046.97,2916.82,8078.4,4028.3,788.06,4776.41,3138.11,1,1,1,1,1,1,2,0,1,1,3
70.0,65.0,1.0,1.0,49531.0,6707.000000000007,737.0,17900.0,58795.0,100.0,2022.0,2022.0,2007.0,0.0,6.0,5436.82,2343.67,393.64,1271.5,0.0,508.03,212.61,2592.25,3859.56,276.28,0.0,26380.82,2273.32,8406.07,9050.2,2894.31,10695.11,5138.15,2,2,2,2,2,2,3,3,0,3,1
57.0,64.0,6.0,1.0,42411.0,111077.0,765.0,9700.0,14179.0,0.0,2023.0,2016.0,0.0,1.0,2.0,1336.89,525.42,103.1,38.32,0.0,189.32,939.55,480.84,2749.2,947.98,10.15,154.96,20193.56,2964.29,1412.62,0.0,16406.24,2194.16,2,2,3,2,2,0,1,1,1,1,2
54.0,65.0,10.0,1.0,43598.0,15891.0,757.0,0.0,69458.0,0.0,0.0,2024.0,0.0,0.0,4.0,4276.74,1648.61,0.0,27.35,46.4,639.63,332.96,1357.56,4288.06,682.2,0.0,112.37,3492.15,7758.12,138.58,35.37,36443.95,5225.9,3,2,3,3,2,1,2,3,1,2,1
60.0,67.0,10.0,0.0,46244.0,108449.0,814.0,44600.0,0.0,58.0,2024.0,2.2737367544323206e-13,2013.0,1.0,5.0,5566.38,434.5,0.0,249.87,0.0,736.68,1773.2,1942.95,10902.82,561.64,18.92,11376.42,1962.34,19398.91,0.0,883.71,3975.57,1879.8,3,2,2,2,3,1,3,1,1,2,2
25.0,69.0,6.0,1.0,33534.0,76166.0,761.0,3300.0,6497.0,67.0,2021.0,2024.0,2021.0,1.0,3.0,3839.46,764.92,68.04,331.54,162.13,359.33,401.12,746.27,5390.76,429.28,68.7,3434.73,2066.07,12054.04,356.26,474.18,3366.07,3099.94,3,2,1,1,1,0,1,1,1,1,2
24.0,66.0,2.0,1.0,38526.0,60556.0,778.0,0.0,1926.0,0.0,0.0,2020.0,0.0,1.0,1.0,3206.34,522.13,125.76,200.67,103.81,582.9,1838.29,1671.98,3534.62,629.37,58.12,2438.2,2726.97,8748.71,578.47,123.49,6522.25,2879.28,1,0,1,1,1,0,0,1,2,0,2
52.0,73.0,2.0,1.0,45625.0,81136.0,662.0,5900.0,0.0,0.0,2022.0,2.2737367544323206e-13,0.0,1.0,1.0,2726.31,1959.91,85.69,274.48,264.0,838.03,880.45,733.0,3556.21,735.97,0.0,0.0,8.1,7744.52,54.66,0.0,4095.23,3087.47,1,2,1,1,1,0,2,0,0,1,3
34.0,65.0,9.0,1.0,32245.0,43097.0,625.0,0.0,19132.0,0.0,0.0,2024.0,0.0,1.0,1.0,3020.55,225.99,123.36,48.99,0.0,54.05,3451.86,753.3,4503.19,1197.7,0.0,0.0,2484.4,11476.84,292.04,0.0,4213.5,2637.72,1,0,0,0,0,0,0,1,1,1,2
42.0,68.0,11.0,1.0,36711.0,84949.0,739.0,7200.0,41913.0,0.0,2015.0,2023.0,0.0,1.0,4.0,20864.53,447.84,229.95,388.44,0.0,0.0,40.75,2501.42,6346.44,294.44,0.0,288.02,1940.52,8077.89,671.02,209.0,5125.45,3765.4,1,2,1,0,1,1,1,1,0,1,1
29.0,67.0,1.0,1.0,47317.0,42433.0,680.0,0.0,23157.0,54.0,0.0,2024.0,2020.0,1.0,2.0,4161.16,972.58,136.16,284.81,216.92,709.72,732.92,843.65,5701.6,280.88,125.9,3776.03,4541.33,12303.6,496.15,1039.71,4168.07,3669.06,1,2,1,1,1,0,1,1,0,1,2
52.0,69.0,7.0,1.0,30011.0,84166.0,589.0,3400.0,0.0,0.0,2023.0,2.2737367544323206e-13,0.0,1.0,1.0,1501.08,870.01,0.0,302.4,0.0,667.27,100.63,159.76,1411.56,582.0,0.0,408.59,10530.12,3803.12,32.01,899.45,6350.71,1496.35,1,0,0,0,0,0,0,0,0,1,3
22.0,66.0,12.0,1.0,35635.0,16372.0,713.0,31800.0,0.0,72.0,2021.0,2.2737367544323206e-13,2020.0,0.0,4.0,3773.72,939.15,83.8,338.56,59.73,537.83,692.04,762.99,2645.88,728.11,1.85,932.69,2626.29,8306.52,782.26,823.64,5846.52,3322.24,1,1,0,0,0,1,1,1,0,2,1
84.0,65.0,12.0,1.0,26476.0,406.0,813.0,38900.0,49667.0,0.0,2023.0,2023.0,0.0,1.0,5.0,2682.31,993.86,429.0,0.0,0.0,0.0,1094.33,612.07,5569.16,2954.14,0.0,34.86,8818.48,4794.69,789.55,0.0,5352.56,1460.39,3,1,2,1,1,1,1,2,1,2,1
68.0,64.0,6.0,0.0,63502.0,24100.0,638.0,8100.0,170146.0,0.0,2023.0,2024.0,0.0,0.0,7.0,4506.97,1617.8,0.0,168.4,270.37,2102.52,0.0,2952.16,5182.64,629.25,82.74,2424.93,1704.82,8637.4,262.0,1181.02,13392.57,3218.85,2,2,2,1,1,3,3,3,1,2,1
28.0,65.0,1.0,0.0,33106.0,108695.0,763.0,8500.0,17936.0,0.0,2021.0,2020.0,0.0,1.0,2.0,2087.59,263.4,144.77,0.0,0.0,0.0,886.26,981.0,3506.25,1378.55,0.0,1491.74,1574.31,10532.0,1318.7,132.78,6244.9,4999.17,2,1,1,2,1,0,0,1,1,0,1
75.0,71.0,8.0,1.0,20797.0,10127.0,777.0,0.0,17167.0,0.0,0.0,2006.0,0.0,1.0,1.0,3670.21,532.1,167.98,488.73,67.43,451.47,989.43,1161.81,5343.49,1291.75,32.52,6900.23,5085.63,10612.12,498.71,786.52,3445.88,3923.59,2,1,1,2,1,1,1,3,1,0,1
30.0,67.0,7.0,1.0,39520.0,53896.0,772.0,0.0,21005.0,0.0,0.0,2019.0,0.0,0.0,1.0,5324.9,1549.01,269.35,228.03,162.07,536.4,1215.43,1193.06,9436.63,1646.08,155.06,3154.2,4958.73,19895.04,3108.78,795.95,4514.03,2475.93,2,1,2,1,2,0,0,1,1,1,1
35.0,65.0,5.0,1.0,36857.0,3112.0,768.0,12400.0,25870.0,0.0,2011.0,2024.0,0.0,1.0,3.0,2751.98,1499.69,7.41,0.0,0.0,80.22,737.25,345.47,4380.74,129.8,0.0,33509.2,515.43,6211.02,10.6,298.61,3659.04,2291.67,3,0,1,1,1,1,2,2,1,1,1
48.0,67.0,3.0,1.0,29962.0,55000.0,684.0,0.0,43294.0,0.0,0.0,2024.0,0.0,1.0,3.0,495.72,274.17,138.25,37.85,10.0,0.0,1478.63,1286.56,4462.79,1260.47,0.0,888.2,1555.18,7668.99,405.32,148.76,4142.41,1972.95,2,0,0,0,0,0,1,1,0,1,1
53.0,63.0,8.0,1.0,39222.0,66559.0,583.0,12500.0,28580.0,0.0,2024.0,2016.0,0.0,0.0,3.0,1890.62,2032.36,0.0,68.18,39.44,23.08,0.0,1077.65,6657.6,504.52,10.06,1714.15,4290.61,5509.97,121.1,90.73,7558.05,1663.24,2,1,1,0,0,0,1,2,0,2,1
64.0,67.0,11.0,1.0,28954.0,41461.0,636.0,13900.0,3483.0,0.0,2024.0,2021.0,0.0,1.0,2.0,1634.18,578.85,0.0,315.35,164.26,100.04,0.0,344.3,2341.95,530.14,0.0,228.11,1089.1,1758.59,486.04,214.69,10725.29,3385.97,0,0,1,0,0,0,0,1,0,1,3
61.0,68.0,8.0,1.0,29195.0,64881.0,743.0,15800.0,8970.0,0.0,2023.0,2023.0,0.0,0.0,3.0,1920.36,164.13,0.0,111.31,136.65,84.13,0.0,670.91,2062.36,979.43,5.89,197.71,1488.01,6255.49,589.73,60.4,1950.74,4454.88,1,1,0,1,0,0,1,1,0,2,2
52.0,62.0,9.0,1.0,41483.0,64715.0,584.0,0.0,19913.0,0.0,0.0,2024.0,0.0,0.0,1.0,2279.4,383.92,379.83,203.52,0.0,893.35,1171.57,786.54,2095.93,921.16,0.0,18062.12,1661.7,7306.99,1310.99,907.45,4134.84,1583.41,1,1,2,1,1,0,2,2,0,2,2
37.0,63.0,2.0,1.0,46864.0,58954.0,751.0,20300.0,46115.0,75.0,2021.0,2022.0,2021.0,0.0,4.0,2076.02,144.55,171.19,123.32,20.53,1095.22,723.88,622.15,2869.0,434.46,7.2,379.08,4427.73,7502.07,626.82,108.64,9643.92,335.35,2,2,2,1,1,0,3,1,0,3,1
20.0,62.0,8.0,1.0,25350.0,70475.0,643.0,0.0,10365.0,28.0,0.0,2023.0,2023.0,1.0,2.0,2836.95,927.12,265.91,232.35,79.16,587.88,1590.39,556.09,2785.77,945.87,8.55,9032.72,2460.84,7174.24,160.22,919.66,5374.69,3471.97,0,0,1,0,0,0,1,1,0,1,2
21.0,66.0,6.0,1.0,47109.0,76035.0,844.0,12000.0,48052.0,0.0,2020.0,2021.0,0.0,1.0,3.0,3329.92,1082.51,101.96,324.13,47.12,945.37,1639.44,1535.39,4225.53,409.44,0.0,6615.55,4220.64,8964.35,582.39,644.73,4110.88,3191.83,3,1,2,2,2,0,3,1,1,0,0
58.0,72.0,11.0,1.0,27035.0,58050.0,595.0,0.0,23056.0,0.0,0.0,2021.0,0.0,1.0,2.0,582.53,468.88,124.1,262.78,61.13,554.03,0.0,809.72,2823.64,264.57,49.67,744.01,2740.37,3044.98,1.75,2289.08,1707.7,765.22,0,0,0,0,0,1,0,2,0,0,1
37.0,66.0,6.0,1.0,35060.0,39104.0,724.0,7400.0,7644.0,0.0,2010.0,2022.0,0.0,0.0,2.0,9425.17,777.92,86.85,73.94,113.87,267.65,498.45,889.36,6658.48,394.23,27.86,404.27,2502.72,13998.57,700.98,398.67,6627.37,2597.32,1,2,0,0,1,0,0,0,0,2,3
50.0,60.0,11.0,1.0,38458.0,65836.0,696.0,8100.0,32413.0,0.0,2019.0,2023.0,0.0,0.0,3.0,2258.47,831.9,34.54,349.66,1042.58,1120.45,1082.49,1670.04,3465.49,544.39,1061.62,821.95,3539.46,7046.28,542.39,639.29,6919.17,2322.36,1,1,0,0,0,0,2,2,0,2,1
68.0,65.0,2.0,1.0,23993.0,2573.0000000000073,714.0,5600.0,46018.0,0.0,2020.0,2024.0,0.0,1.0,5.0,2959.18,1353.75,119.29,109.94,99.1,0.0,0.0,71.6,1054.43,140.15,0.0,5794.11,1603.36,4640.93,82.53,128.68,30233.49,1557.95,1,1,1,0,0,1,2,3,0,1,1
19.0,71.0,7.0,1.0,33816.0,77770.0,635.0,7700.0,0.0,0.0,2020.0,2.2737367544323206e-13,0.0,1.0,1.0,2885.95,1318.91,58.32,329.92,93.01,562.71,1002.48,1274.28,3794.83,589.18,0.0,330.11,5037.58,6652.3,319.12,997.9,6114.76,2519.69,1,0,0,0,0,0,0,0,0,0,2
29.0,70.0,12.0,1.0,33933.0,5328.999999999993,698.0,11200.0,56854.0,0.0,2022.0,2024.0,0.0,0.0,6.0,2986.33,620.57,28.14,270.37,81.72,867.97,681.5,1027.21,2783.8,630.67,30.88,5967.91,5607.02,6576.9,2152.31,483.32,5315.07,3020.62,2,0,0,0,0,1,2,2,0,2,1
79.0,66.0,2.0,1.0,29041.0,4427.0,699.0,0.0,61238.0,0.0,0.0,2022.0,0.0,1.0,4.0,2042.89,327.68,110.94,328.47,12.33,0.0,0.0,189.88,2189.53,1644.06,4.6,280.46,2363.37,5239.11,179.69,61.24,2181.55,4195.96,2,0,0,1,0,1,1,3,0,1,1
28.0,65.0,11.0,1.0,34629.0,34484.0,721.0,23000.0,0.0,0.0,2023.0,2.2737367544323206e-13,0.0,0.0,3.0,1651.66,936.79,0.0,283.93,20.29,675.6,0.0,941.25,2434.04,849.38,0.0,1216.79,445.46,5631.63,3225.75,1624.52,7891.29,3687.35,2,1,1,0,0,1,1,0,0,3,2
72.0,66.0,1.0,1.0,65055.0,1675.9999999999927,736.0,72800.00000000001,125547.0,0.0,2023.0,2024.0,0.0,0.0,6.0,12091.32,2525.26,0.0,67.68,567.94,1592.16,2077.25,1755.56,2304.45,1344.49,78.63,3362.89,3087.25,19930.83,118.34,3330.36,5439.77,7339.45,2,3,1,2,2,3,3,3,2,3,1
47.0,63.0,11.0,1.0,43144.0,54157.0,628.0,11400.0,19103.0,32.0,2021.0,2023.0,2024.0,1.0,3.0,1962.05,711.15,387.77,624.24,0.0,562.87,1544.01,6729.67,8352.7,2806.03,0.0,47726.01,1404.49,29168.84,2671.24,637.73,6768.82,5768.41,2,2,2,2,1,1,3,1,0,1,1
26.0,71.0,3.0,1.0,100991.0,0.0,722.0,23400.0,155545.0,0.0,2023.0,2021.0,0.0,1.0,3.0,14756.35,3304.36,246.18,908.42,421.22,1757.96,1503.61,2544.75,4250.11,1119.41,140.12,9098.16,5521.16,12744.16,6780.14,1285.34,7414.32,4483.47,2,3,2,2,2,3,3,2,1,2,1
18.0,55.0,5.0,1.0,46878.0,60121.0,578.0,0.0,18373.0,0.0,0.0,2020.0,0.0,1.0,1.0,3423.32,691.26,264.15,183.35,403.15,620.52,1658.92,788.17,4158.42,396.27,308.07,298.39,665.06,10433.92,682.52,477.13,12502.56,3220.62,0,2,2,1,1,0,1,1,0,0,1
68.0,67.0,7.0,1.0,43004.0,15304.0,761.0,30000.0,9952.0,67.99999999999999,2024.0,2022.0,2021.0,1.0,6.0,2356.13,2018.32,394.07,223.44,49.24,709.05,236.38,269.45,789.63,1022.89,29.15,184.4,2749.19,4005.82,146.13,0.0,4639.35,4371.32,3,2,3,3,2,1,2,2,1,2,2
57.0,67.0,1.0,1.0,34437.0,0.0,681.0,9500.0,51078.0,0.0,2021.0,2024.0,0.0,1.0,4.0,2259.22,2161.51,311.46,906.92,74.95,1205.8,1005.35,366.82,2842.66,710.37,0.0,20582.84,2891.74,7252.17,138.37,142.76,8326.83,5038.21,2,0,1,1,0,1,2,3,0,1,1
42.0,67.0,2.0,0.0,44624.0,102882.0,611.0,3900.0,0.0,0.0,2022.0,2.2737367544323206e-13,0.0,1.0,1.0,2129.0,1022.58,240.1,480.58,84.36,569.44,1701.39,1710.54,3515.28,782.22,30.21,958.92,1658.52,8507.64,478.51,960.74,4241.63,3131.57,0,1,2,1,1,0,1,0,0,1,3
60.0,65.0,12.0,1.0,70840.0,52578.0,736.0,16000.0,63871.0,29.0,2024.0,2024.0,2022.0,0.0,4.0,5231.8,617.1,0.0,405.81,0.0,469.09,3817.01,866.83,2094.23,459.83,0.0,11698.33,1581.61,8326.98,5756.42,730.71,3046.35,4575.95,2,2,1,2,2,1,3,2,1,2,1
42.0,73.0,10.0,1.0,47542.0,2667.0,725.0,13500.0,16025.0,0.0,2022.0,2021.0,0.0,1.0,3.0,1813.3,1971.83,2.27,89.16,0.0,146.69,938.23,1873.72,1715.93,742.66,0.0,13074.2,782.94,6664.77,176.49,714.06,2354.2,4088.24,2,2,1,2,1,2,3,1,0,1,1
48.0,67.0,12.0,1.0,33236.0,57549.0,747.0,0.0,11398.0,0.0,0.0,2006.0,0.0,1.0,1.0,6400.59,1199.29,96.07,349.05,51.02,1042.28,2485.19,2268.98,3627.5,1091.18,21.13,2493.04,3364.68,8034.93,477.47,1389.89,4927.06,4545.36,0,1,0,1,1,1,1,1,1,0,1
25.0,64.0,8.0,1.0,42617.0,67590.0,771.0,26700.0,40271.0,0.0,2023.0,2020.0,0.0,1.0,5.0,2580.71,1033.6,131.9,393.64,133.32,504.88,603.09,793.21,2037.93,248.84,106.68,9078.06,3579.82,5355.92,166.76,390.47,10262.4,2037.77,2,2,3,2,2,0,3,1,1,2,1
32.0,65.0,10.0,1.0,2365.0,0.0,769.0,0.0,1790.0,61.0,0.0,2022.0,2020.0,1.0,3.0,2408.61,269.45,61.75,100.88,0.0,0.0,0.0,214.23,1730.73,285.39,0.0,17.28,1420.84,2736.24,367.81,136.72,1392.76,1890.78,2,0,1,1,1,1,1,2,1,1,2
59.0,62.0,2.0,1.0,37536.0,63386.0,717.0,20200.0,19436.0,0.0,2024.0,2020.0,0.0,1.0,3.0,1736.89,664.69,96.27,245.22,184.88,0.0,0.0,589.15,3433.6,93.97,186.69,1013.24,107.65,5870.22,719.69,124.23,1375.34,3358.43,1,2,0,0,0,0,1,1,0,2,1
18.0,58.0,1.0,1.0,44061.0,107955.0,713.0,56200.0,0.0,0.0,2023.0,2.2737367544323206e-13,0.0,1.0,4.0,3502.82,1379.32,296.68,523.84,530.38,412.98,4666.43,1947.88,4268.66,1172.88,327.18,669.84,7214.09,11754.24,1155.93,1027.77,5869.62,3774.1,2,3,2,1,1,1,2,0,1,2,2
23.0,65.0,7.0,1.0,58721.0,135065.0,758.0,0.0,10304.0,0.0,0.0,2020.0,0.0,1.0,1.0,3752.28,642.3,129.73,524.23,163.74,551.86,1404.87,2208.3,3783.5,453.32,82.45,782.69,1608.31,6279.24,472.73,1171.48,3716.64,3800.38,1,3,2,2,2,2,1,1,1,0,1
88.0,67.0,9.0,0.0,16295.999999999996,667.0,838.0,18600.0,83070.0,0.0,2021.0,2024.0,0.0,0.0,7.0,3380.49,615.87,146.36,559.83,222.54,999.04,2023.05,1587.46,5381.47,1949.59,116.11,1175.61,7109.49,8022.54,428.59,533.45,5865.8,3116.93,3,1,1,1,1,1,2,3,2,3,1
39.0,69.0,9.0,0.0,56562.0,111495.0,712.0,12600.0,80386.0,0.0,2024.0,2023.0,0.0,1.0,4.0,6381.84,2846.23,188.54,195.93,147.97,516.0,245.63,1755.94,3134.81,675.27,7.27,1574.84,2296.24,10266.12,138.57,102.09,2442.62,3122.34,2,2,2,1,2,1,2,1,0,1,1
84.0,66.0,9.0,0.0,16430.0,2873.0,779.0,26400.0,101266.0,0.0,2021.0,2024.0,0.0,1.0,7.0,3765.87,815.07,209.69,467.33,229.58,1547.83,2973.68,416.01,2642.71,1688.92,169.67,512.88,2937.14,5857.3,94.2,893.57,1986.08,2136.41,3,1,2,1,1,1,2,3,2,2,1
