current_age,retirement_age,birth_month,gender,yearly_income,total_debt,credit_score,num_credit_cards,Credit_limit,Debit_limit,Debit (Prepaid)_limit,Credit_expires,Debit_expires,Debit (Prepaid)_expires,has_chip,Automotive & Transportation Services,Clothing & Fashion,Digital Goods & Computers,Electronics & Appliances,Freight & Trucking,Hotels & Accommodation,Legal & Financial Services,Machinery & Tools,Medical & Healthcare Services,Movies & Theaters,Postal Services - Government Only,Rail & Bus Transport,Restaurants & Eating Places,Retail Stores,Sports & Recreational Activities,Steel & Metal Products,Telecommunications & Media,Utilities & Home Services
38,67,11,1,59482.0,130605.0,688,4,0.0,146081.0,0.0,0.0,2023.0,0.0,1,23534.57,2053.04,34.269999999999996,1080.99,58.62,0.0,0.0,1027.06,2428.66,576.0,88.2,377.48,1790.74,25429.61,0.0,1395.26,2753.54,3127.2
26,65,4,0,42348.0,6204.0,754,4,10400.0,19000.0,0.0,2020.0,2021.0,0.0,0,,,,,,,,,,,,,,,,,,
44,66,11,0,32527.0,74331.0,705,3,0.0,22832.0,79.0,0.0,2024.0,2022.0,1,3677.11,1952.94,0.0,0.0,296.34,273.02,1211.33,1720.46,2504.21,319.03,238.04,441.94,5996.5,4098.63,182.11,442.67999999999995,4176.67,2516.89
39,69,11,1,56486.0,116394.0,689,2,23100.0,0.0,0.0,2024.0,0.0,0.0,1,5882.61,359.82,40.379999999999995,692.5,27.91,266.11,2143.68,2855.45,3680.85,493.15999999999997,0.0,621.52,16321.56,8134.25,494.22,950.98,6067.26,5566.03
22,68,11,1,53995.0,89056.0,683,3,19900.0,20414.0,0.0,2020.0,2022.0,0.0,0,,,,,,,,,,,,,,,,,,
52,67,5,0,53350.0,128676.0,685,5,40300.0,37634.0,130.0,2023.0,2024.0,2023.0,0,7650.86,1717.06,307.59000000000003,677.21,353.9,70.68,1524.27,2610.78,11717.93,2262.83,0.0,931.6199999999999,4850.73,25495.25,652.6700000000001,1087.4,46257.09,3250.68
19,72,3,0,51984.0,79152.0,691,3,0.0,62457.0,0.0,0.0,2023.0,0.0,0,,,,,,,,,,,,,,,,,,
55,64,11,0,26546.0,32087.0,686,5,5800.0,40031.0,0.0,2021.0,2022.0,0.0,0,5776.41,1236.31,0.0,359.49,143.15,574.42,0.0,1243.6299999999999,8399.28,835.54,64.1,2291.53,322.7,22495.79,55.01,1058.13,3527.81,155.0
49,65,4,1,31957.0,12347.0,771,6,23200.0,24895.0,169.0,2020.0,2024.0,2020.0,1,2370.12,1856.52,0.0,593.62,0.0,215.94,3049.28,525.0600000000001,3761.04,600.76,0.0,2207.07,15578.41,6818.34,1299.1100000000001,198.42000000000002,2701.64,1514.8200000000002
31,74,10,0,53395.0,73370.0,785,3,15500.0,47495.0,0.0,2021.0,2022.0,0.0,1,3484.44,616.02,58.9,804.19,0.0,925.72,7802.91,3382.54,2445.86,433.99,0.0,1310.32,4592.79,9499.44,412.26,205.14,8445.66,3700.19
71,66,8,0,23350.0,19515.0,679,2,0.0,15552.0,0.0,0.0,2021.0,0.0,0,,,,,,,,,,,,,,,,,,
20,65,1,0,53569.0,79540.0,623,1,0.0,21540.0,0.0,0.0,2024.0,0.0,0,,,,,,,,,,,,,,,,,,
46,66,6,0,72670.0,28915.0,718,3,17400.0,63187.0,0.0,2014.0,2024.0,0.0,1,3304.82,1988.09,45.86,2991.04,121.31,809.46,722.16,8937.97,4725.76,345.69,96.09,694.36,2968.55,16406.31,15.61,457.6,3184.49,1721.53
32,66,10,0,34034.0,55846.0,633,2,0.0,12669.0,0.0,0.0,2023.0,0.0,1,2169.47,770.82,0.0,-46.49,160.23,-176.36999999999995,0.0,1143.02,1927.32,22.95,0.0,367.07000000000005,389.39,3482.42,64.41,93.89,3149.75,1657.8799999999999
33,59,8,0,51938.0,97252.0,697,2,10800.0,16332.0,0.0,2020.0,2020.0,0.0,0,,,,,,,,,,,,,,,,,,
43,50,11,0,106159.0,144773.0,703,5,0.0,175754.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
41,64,6,0,46108.0,64994.0,635,1,0.0,21087.0,0.0,0.0,2024.0,0.0,1,935.79,804.26,0.0,168.85,287.26,190.23,61.76,1998.35,3421.42,888.74,273.13,0.0,7814.81,8456.92,475.82,1480.54,5058.9800000000005,3224.19
47,66,8,1,48600.0,23992.0,791,5,0.0,150488.0,0.0,0.0,2024.0,0.0,0,6486.4400000000005,1235.94,0.0,1577.09,2698.82,328.34000000000003,6160.76,1448.09,11736.69,3236.5,2243.73,1610.87,3435.43,10587.41,4923.14,842.54,6523.58,6727.79
31,71,5,1,41986.0,134162.0,697,1,0.0,15317.0,0.0,0.0,2013.0,0.0,1,,,,,,,,,,,,,,,,,,
24,68,9,0,26382.0,13161.0,748,2,0.0,12233.0,80.0,0.0,2023.0,2020.0,1,,,,,,,,,,,,,,,,,,
42,59,12,0,12643.0,19299.0,645,1,0.0,3628.0,0.0,0.0,2016.0,0.0,1,,,,,,,,,,,,,,,,,,
23,68,1,1,49342.0,56137.0,703,1,11100.0,0.0,0.0,2020.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
79,68,3,1,30977.0,21507.0,796,5,9000.0,40948.0,0.0,2024.0,2022.0,0.0,1,2794.37,841.86,0.0,461.7,0.0,607.0899999999999,928.69,1166.93,743.04,1951.62,0.0,187.83999999999997,1898.19,3930.93,19.65,1735.15,2254.62,3579.47
41,63,8,1,39472.0,82626.0,698,1,7200.0,0.0,0.0,2021.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
58,70,2,0,39796.0,9452.0,729,5,12700.0,65914.0,0.0,2020.0,2021.0,0.0,1,2312.11,1656.74,0.0,325.39,106.71,513.89,4.23,358.12,1906.49,795.9499999999999,0.0,458.28999999999996,4049.57,8004.23,768.69,305.93,6346.77,4744.24
39,66,9,1,43192.0,33517.0,739,3,0.0,56949.0,0.0,0.0,2024.0,0.0,0,3232.83,749.64,106.88,19.77,339.82,1215.23,0.0,184.24,8202.67,983.5799999999999,307.03,403.44,108.55,16343.88,231.61,204.52999999999997,2672.6,2719.54
65,67,12,1,28951.0,56777.0,711,2,6600.0,1447.0,0.0,2020.0,2023.0,0.0,1,1091.18,184.34,118.45,31.03,0.0,0.0,0.0,219.13999999999996,1638.25,128.76,0.0,15439.42,61.010000000000005,3083.02,81.67,0.0,4819.67,3184.16
31,74,3,1,63356.0,140107.0,704,5,0.0,98524.0,57.0,0.0,2024.0,2015.0,1,3050.79,2004.3700000000001,203.14999999999998,305.38,0.0,0.0,1431.43,3202.6,6298.74,1930.1399999999999,0.0,27921.09,1685.65,16324.4,1754.41,86.25,7370.24,6210.82
26,67,2,0,128775.0,232506.0,655,1,0.0,23996.0,0.0,0.0,2020.0,0.0,0,,,,,,,,,,,,,,,,,,
88,65,4,0,38523.0,49.0,751,5,0.0,114805.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
41,69,1,0,49776.0,17352.0,684,3,0.0,34672.0,90.0,0.0,2022.0,2022.0,0,5408.06,2422.87,0.0,717.1700000000001,1619.9,1655.6399999999999,2174.16,1742.21,3757.04,201.88,1601.4,2780.81,4640.13,7442.12,704.91,3317.58,10152.3,7140.41
54,63,10,1,34947.0,49024.0,751,3,5800.0,27418.0,0.0,2024.0,2020.0,0.0,1,2233.67,78.08,262.4,71.16,1823.24,0.0,213.85999999999999,2305.64,3532.46,1138.17,1743.5,16988.12,693.95,13081.53,917.13,0.0,2347.66,1771.82
34,65,10,0,36324.0,56689.0,705,4,25100.0,16134.0,0.0,2023.0,2024.0,0.0,1,6525.36,437.9,103.9,212.07,0.0,0.0,1485.31,1110.52,14067.39,696.53,0.0,1050.26,1826.06,29803.5,1331.22,530.3499999999999,2098.12,2443.73
46,62,11,1,49068.0,123937.0,530,2,0.0,14388.0,63.0,0.0,2022.0,2020.0,1,741.93,2228.42,136.19,389.27,728.23,680.03,621.73,562.5,7199.36,571.66,317.28000000000003,0.0,590.97,8174.400000000001,64.64,393.25,5455.46,7802.99
65,70,5,1,25257.0,83995.0,734,6,19800.0,25332.0,0.0,2022.0,2024.0,0.0,0,1958.68,525.19,232.0,173.26999999999998,0.0,324.36,0.0,2322.96,4219.08,1068.6,0.0,351.47,469.84000000000003,10133.54,770.75,480.77000000000004,3317.39,2206.1
65,65,12,1,40957.0,64144.0,608,4,0.0,124806.0,0.0,0.0,2024.0,0.0,1,7135.03,1603.29,30.85,874.44,1068.74,2278.87,1007.74,4394.8,5636.08,900.45,528.81,932.9300000000001,3003.2,15664.16,2238.5299999999997,1390.98,9233.0,4913.33
42,68,12,0,65403.0,80057.0,784,4,0.0,106862.0,0.0,0.0,2024.0,0.0,1,7740.21,2259.39,0.0,1146.64,239.74999999999997,661.75,1501.14,471.79,5233.78,276.32,181.07,17.42,29663.28,19372.47,0.0,258.39,7164.58,2783.66
63,57,9,0,50696.0,32793.0,767,5,5700.0,59915.0,22.0,2024.0,2024.0,2016.0,1,1283.48,3181.94,634.48,531.39,4778.93,4115.76,4243.36,3926.37,3005.05,2211.75,3058.43,2104.74,7924.51,7853.5199999999995,282.89,3360.55,5134.64,2756.19
32,74,5,0,40256.0,0.0,719,2,0.0,33554.0,0.0,0.0,2019.0,0.0,1,,,,,,,,,,,,,,,,,,
36,64,11,1,67444.0,93513.0,850,1,18000.0,0.0,0.0,2022.0,0.0,0.0,1,68345.26,475.76,0.0,981.78,539.27,660.34,0.0,1303.08,2036.98,70.56,0.0,16386.96,3691.36,8012.88,0.0,147.32,73680.72,1889.5
47,72,5,1,41965.0,55700.0,724,2,5800.0,16047.0,0.0,2021.0,2021.0,0.0,1,1466.43,1000.85,861.28,1102.19,127.0,478.47,481.68,1297.92,1249.44,328.37,0.0,372.06,448.38,4598.91,1822.9099999999999,2722.7799999999997,3581.65,4078.06
58,64,8,0,29519.0,45597.0,643,3,14500.0,736.0,0.0,2022.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
38,65,9,1,44831.0,20906.0,705,3,25700.0,31741.0,0.0,2024.0,2021.0,0.0,1,2791.74,1671.2,361.25,288.77000000000004,240.28,893.34,698.56,2901.07,3600.99,969.24,147.19,436.09,2320.76,13978.21,760.33,1878.3799999999999,4489.74,2293.39
48,65,9,0,47374.0,35312.0,714,2,13100.0,21900.0,0.0,2024.0,2021.0,0.0,0,2973.71,118.78,0.0,220.62,0.0,0.0,1907.58,631.0,2309.65,365.52,0.0,0.0,9483.48,3256.98,79.53,0.0,6985.28,2668.67
67,67,3,0,46945.0,17835.0,682,4,13700.0,66676.0,0.0,2024.0,2023.0,0.0,1,8115.05,2190.91,75.48,2207.25,30.46,858.3799999999999,2187.26,811.47,5075.9800000000005,1179.95,74.81,1943.0900000000001,2575.79,9635.2,176.21,147.94,3192.66,6971.89
56,65,2,1,28553.0,94214.0,747,3,5800.0,10285.0,0.0,2020.0,2021.0,0.0,0,1533.73,209.91,76.15,88.69999999999999,0.0,720.81,429.8,1349.46,4593.99,319.33,17.13,549.98,1049.07,2666.89,27.57,1757.55,28301.06,3288.16
52,65,9,1,71645.0,155006.0,629,3,22000.0,46912.0,0.0,2020.0,2013.0,0.0,1,,,,,,,,,,,,,,,,,,
50,64,4,1,46039.0,79738.0,672,4,11300.0,44070.0,44.0,2020.0,2023.0,2020.0,1,14040.53,1367.6,0.0,324.23,8.96,275.51,0.0,1021.07,5165.26,3089.17,0.0,89.29000000000002,3249.31,19444.9,467.2,0.0,5138.7,2258.83
33,66,10,0,28181.0,37929.0,682,2,7100.0,10005.0,0.0,2021.0,2022.0,0.0,1,1279.67,319.38,0.0,45.9,0.0,0.0,0.0,232.26999999999998,2539.09,573.09,0.0,469.27,1806.99,3870.74,212.06,0.0,2062.39,199.26
55,66,4,1,80957.0,161166.0,683,6,53800.0,109110.0,0.0,2022.0,2022.0,0.0,1,3274.71,2836.79,0.0,724.3299999999999,384.07,1308.39,1843.4499999999998,1764.99,765.95,922.51,46.44,1341.77,39802.27,13113.39,502.0999999999999,1590.63,12463.91,6506.25
20,66,11,1,40426.0,76199.0,727,1,0.0,15579.0,0.0,0.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
68,71,9,1,41473.0,98151.0,724,3,10100.0,52817.0,0.0,2014.0,2024.0,0.0,1,15765.52,336.59000000000003,73.22,355.46999999999997,0.0,0.0,966.93,1160.5,3683.82,1215.12,0.0,1395.7,2334.1,21886.15,731.77,0.0,3847.43,2090.68
57,67,3,1,49467.0,77465.0,697,5,32500.0,18647.0,126.0,2024.0,2007.0,2022.0,0,4639.07,746.85,525.86,1036.73,11.0,258.67999999999995,6154.31,1240.9,5464.12,612.9399999999999,0.0,395.83000000000004,4998.96,12338.56,2004.05,1212.59,6589.9,4001.09
54,71,9,1,72807.0,0.0,803,3,15600.0,19263.0,10.0,2022.0,2024.0,2023.0,0,1829.07,2796.23,139.11,94.44,2105.63,921.23,1207.77,7652.33,4501.42,1379.39,1838.84,1790.57,2181.14,6302.42,60.5,1246.71,4904.62,4322.57
57,69,10,1,61173.0,71422.0,692,3,16600.0,46825.0,0.0,2021.0,2022.0,0.0,1,4261.6,2651.17,69.78,938.8,0.0,1139.62,3638.23,2361.75,2997.29,1382.41,0.0,1597.28,4692.24,9933.56,544.36,1442.75,3084.18,2860.29
50,68,11,1,86113.0,177353.0,713,6,87700.0,51051.0,48.0,2024.0,2022.0,2023.0,0,3518.92,2839.59,0.0,1317.1399999999999,590.0699999999999,446.63,11269.53,2693.58,1805.69,1934.15,204.87,3661.52,5743.3,10559.03,0.0,1969.31,7045.62,5927.91
18,67,2,1,82972.0,173295.0,653,1,17600.0,0.0,0.0,2024.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
45,65,1,1,34929.0,63849.0,714,1,12100.0,0.0,0.0,2020.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
49,68,2,0,39969.0,68456.0,713,3,23800.0,13224.0,0.0,2024.0,2020.0,0.0,1,2892.61,680.64,44.07,298.39,213.48,0.0,646.25,468.08,2921.82,400.8,101.63,213.5,2764.99,6366.16,47.76,255.3,4665.66,2727.62
84,64,1,0,66745.0,682.0,718,3,0.0,72017.0,0.0,2013.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
39,64,10,1,38211.0,84427.0,665,2,13200.0,11641.0,0.0,2022.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
23,71,4,1,46704.0,91946.0,810,1,0.0,29674.0,0.0,0.0,2020.0,0.0,0,,,,,,,,,,,,,,,,,,
52,68,7,1,55059.0,162462.0,735,3,11400.0,57071.0,0.0,2013.0,2024.0,0.0,1,905.8,2262.63,316.7,13.64,0.0,284.08,0.0,1043.35,7130.79,531.33,0.0,17311.72,26218.11,5370.47,2972.04,2204.25,6595.44,4865.4400000000005
34,69,6,1,32126.0,54351.0,745,2,0.0,32313.0,0.0,0.0,2022.0,0.0,0,15913.33,1282.61,238.54,0.0,391.78,0.0,405.27,986.1999999999999,33181.99,640.75,294.26,232.60999999999999,19198.48,80208.84,362.19,496.4200000000001,4372.46,1359.8
36,66,8,1,36753.0,33657.0,684,4,23500.0,11347.0,71.0,2024.0,2023.0,2020.0,1,2837.74,361.72,115.36,389.76,0.0,732.4499999999999,0.0,172.63000000000005,2738.86,508.71999999999997,0.0,0.0,185.2,7163.27,76.7,174.88,6040.0,3056.63
86,68,9,1,33426.0,1852.0,699,4,0.0,68507.0,0.0,0.0,2024.0,0.0,1,5281.7,12775.71,0.0,0.0,0.0,0.0,0.0,3224.16,6417.42,3706.75,0.0,456.05,7807.29,33882.63,61746.0,250.87,6120.91,5387.41
40,69,6,1,27013.0,58806.0,651,3,8000.0,13886.0,0.0,2021.0,2024.0,0.0,1,1875.55,113.12,270.52,166.96,0.0,257.24,0.0,795.8900000000001,2296.17,60.83,0.0,137.29,0.0,3138.35,314.82,154.79999999999998,1330.48,1457.69
41,70,9,1,38450.0,51430.0,850,1,0.0,16905.0,0.0,0.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
18,65,1,1,29047.0,36835.0,786,1,0.0,9241.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
39,68,5,1,56347.0,32530.0,779,3,26200.0,29335.0,0.0,2023.0,2024.0,0.0,1,5722.39,598.4,165.21,471.05000000000007,0.0,349.76,291.51,2581.98,2755.54,136.75,0.0,1719.8,3678.17,7229.76,159.57,1102.33,3377.25,4357.37
49,63,8,1,38028.0,79101.0,831,4,11500.0,42093.0,0.0,2017.0,2022.0,0.0,0,,,,,,,,,,,,,,,,,,
47,63,8,1,36319.0,44737.0,730,4,18300.0,25243.0,0.0,2023.0,2020.0,0.0,1,2125.4700000000003,1421.69,9.61,279.47,19.59,829.0,253.06,1391.99,1694.13,39.16,0.0,89.28,5869.79,3366.76,0.0,893.82,2819.39,2576.18
63,65,11,1,52380.0,8764.0,850,6,66800.0,16681.0,0.0,2024.0,2020.0,0.0,1,3971.37,856.01,174.34,173.01999999999998,416.3,1264.29,5123.14,2713.33,6890.03,2914.9900000000002,23.48,1729.82,2374.06,12795.26,1696.6100000000001,299.26,6157.3,4483.65
20,61,6,1,46580.0,91081.0,660,2,0.0,23442.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
23,66,9,1,37769.0,1412.0,742,2,0.0,36538.0,0.0,0.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
21,67,4,0,31167.0,29342.0,749,3,0.0,52953.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
24,65,8,1,35212.0,56286.0,765,2,9400.0,11779.0,0.0,2022.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
46,66,1,1,36440.0,30574.0,745,2,7900.0,415.0,0.0,2020.0,2023.0,0.0,0,37015.17,1618.19,224.83,22.0,0.0,375.15999999999997,1122.27,352.81,2036.07,348.32,0.0,129.4,12974.7,7016.17,185.73,149.44,6735.97,595.98
47,61,2,0,29564.0,54279.0,694,2,0.0,0.0,124.0,0.0,0.0,2022.0,0,8093.99,404.25,163.43,0.0,9.76,0.0,0.0,1020.77,970.12,812.37,0.0,0.0,1238.79,4700.99,270.61,60.41,599.12,1054.2
38,68,1,0,34311.0,61776.0,705,2,0.0,11710.0,72.0,0.0,2014.0,2020.0,1,,,,,,,,,,,,,,,,,,
39,63,12,0,30383.0,58466.0,609,2,0.0,20170.0,0.0,0.0,2023.0,0.0,1,,,,,,,,,,,,,,,,,,
56,68,1,1,52841.0,36288.0,733,5,14900.0,56487.0,0.0,2024.0,2024.0,0.0,0,6348.93,9925.46,0.0,435.59999999999997,377.85999999999996,2607.09,1760.08,1358.68,4372.96,643.67,84.8,1261.93,15524.55,18809.62,158.66,1147.24,5134.52,6129.01
22,70,2,1,37497.0,0.0,695,1,0.0,0.0,74.0,0.0,0.0,2020.0,1,,,,,,,,,,,,,,,,,,
24,69,7,1,64319.0,0.0,757,3,0.0,44976.0,98.0,0.0,2023.0,2020.0,1,,,,,,,,,,,,,,,,,,
33,66,7,1,44534.0,107410.0,702,4,9900.0,51231.0,0.0,2024.0,2023.0,0.0,1,3177.12,850.34,115.69,437.01,0.0,51.71,898.14,125.94,1404.33,79.7,0.0,977.09,6523.62,3806.76,0.0,644.57,8795.79,2529.32
27,65,10,1,45973.0,0.0,777,2,9200.0,14797.0,0.0,2023.0,2020.0,0.0,0,,,,,,,,,,,,,,,,,,
66,68,10,1,35602.0,55369.0,661,5,6100.0,29889.0,73.0,2022.0,2024.0,2020.0,1,6046.2699999999995,1418.65,144.18,656.24,212.76999999999998,1640.96,2381.82,2246.7,11836.17,609.06,0.0,8965.12,2347.95,29432.63,135.2,1257.15,28924.42,2525.18
48,62,8,1,72844.0,207423.0,718,1,0.0,27677.0,0.0,0.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
24,69,10,1,35856.0,73257.0,712,4,17800.0,39450.0,0.0,2021.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
58,72,8,1,32295.0,72357.0,698,4,8500.0,45019.0,0.0,2023.0,2022.0,0.0,1,3952.25,1236.26,28.36,191.5,20.65,425.0,1126.08,961.5899999999999,3837.67,423.86,16.61,1930.86,15121.94,8387.53,56.16,493.26,2351.65,410.93
61,63,10,1,41865.0,60911.0,676,4,0.0,51575.0,0.0,0.0,2024.0,0.0,0,3451.94,565.8100000000001,0.0,41.6,257.71,0.0,1007.27,42.57,1270.95,1030.12,0.0,443.78999999999996,570.38,3766.96,0.0,0.0,5586.59,1575.12
35,66,10,1,34542.0,35474.0,697,4,0.0,56060.0,0.0,0.0,2024.0,0.0,1,,,,,,,,,,,,,,,,,,
33,71,11,1,24009.0,19085.0,811,4,5000.0,29959.0,0.0,2021.0,2023.0,0.0,0,1304.6,272.47,0.0,91.43,119.03,266.83,0.0,227.07,708.66,298.75,114.52,465.2,265.12,2867.18,492.69,183.21,6961.12,2251.42
31,61,4,1,45433.0,91998.0,523,1,5900.0,0.0,0.0,2021.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
57,67,6,0,39508.0,18870.0,770,4,0.0,30879.0,137.0,0.0,2024.0,2020.0,1,3040.97,191.31,0.0,575.64,257.76,1027.61,326.37,1229.53,2391.3,525.88,210.2,145.36,1064.39,6658.0199999999995,893.86,212.0,2512.08,1665.86
45,66,4,1,57658.0,74288.0,766,5,13300.0,102256.0,0.0,2024.0,2024.0,0.0,0,2664.66,1825.58,108.46,15.2,181.03,1100.28,1790.19,1031.96,5556.51,139.31,58.08,662.19,2048.53,9569.06,119.53,376.87,7656.63,1046.26
21,70,9,0,32829.0,44141.0,652,1,0.0,1680.0,0.0,0.0,2021.0,0.0,1,,,,,,,,,,,,,,,,,,
26,65,2,0,43454.0,79295.0,774,2,10200.0,21359.0,0.0,2024.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
27,65,6,0,38487.0,28032.0,773,4,29500.0,20430.0,0.0,2024.0,2022.0,0.0,1,5558.63,895.86,0.0,367.27,0.0,253.60000000000002,0.0,3577.67,12186.98,1424.1200000000001,0.0,551.43,190.42,37541.73,2600.98,889.8,9646.46,4073.47
57,62,3,1,35239.0,43270.0,726,1,0.0,24089.0,0.0,0.0,2024.0,0.0,0,1739.66,3115.12,350.29,291.62,0.77,603.53,0.0,1394.1499999999999,2699.4900000000002,46.63,0.46,281.24,4180.21,3425.4900000000002,219.7,17.87000000000001,2342.2,693.45
55,66,4,1,37147.0,0.0,703,3,0.0,40752.0,0.0,0.0,2024.0,0.0,1,1334.07,872.95,0.0,160.73,52.709999999999994,910.83,758.96,425.88,5406.67,1210.03,62.69,20400.81,1152.81,3966.35,97.91,2581.12,6714.48,2666.14
51,62,3,0,64481.0,114394.0,627,5,0.0,49877.0,138.0,0.0,2022.0,2021.0,0,5291.44,1449.85,210.32,430.87,0.0,0.0,5262.53,2660.2,4138.31,622.96,0.0,16974.58,3379.42,8681.59,1021.36,1433.3600000000001,5027.6,4258.92
58,65,11,1,40628.0,66552.0,636,1,10500.0,0.0,0.0,2015.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
38,65,7,1,40478.0,76392.0,718,3,9500.0,7030.0,25.0,2022.0,2003.0,2020.0,1,3443.65,849.02,0.0,22.97,111.4,29.59,0.0,186.69,3847.15,696.71,88.92,47.14999999999998,0.0,6795.95,786.74,1405.2,5319.55,3778.25
55,68,8,1,45767.0,41791.0,721,4,13800.0,18558.0,73.0,2024.0,2022.0,2021.0,1,,,,,,,,,,,,,,,,,,
78,68,7,1,18100.0,0.0,682,6,0.0,81647.0,0.0,0.0,2022.0,0.0,0,1707.84,1434.32,118.42,376.73,605.01,2038.8200000000002,1048.33,1054.35,2813.39,1130.83,151.42,401.37,938.41,6858.65,644.89,1714.17,2497.06,1730.27
18,68,12,1,29497.0,66044.0,722,3,16300.0,16350.0,0.0,2023.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
27,65,1,1,48484.0,63561.0,775,4,0.0,79583.0,0.0,0.0,2024.0,0.0,0,,,,,,,,,,,,,,,,,,
22,65,9,1,30961.0,42597.0,677,1,0.0,8492.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
27,74,2,0,60510.0,23196.0,790,3,0.0,79413.0,0.0,0.0,2024.0,0.0,1,3639.39,535.98,62.96,591.6,1664.03,0.0,2544.89,4150.15,5514.06,1158.75,2051.25,370.05,1929.22,14878.14,1611.69,143.5,18895.67,4545.9
51,63,12,0,49737.0,136056.0,643,1,12200.0,0.0,0.0,2024.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
21,62,8,1,31077.0,89659.0,789,5,15300.0,9504.0,80.0,2024.0,2020.0,2020.0,1,,,,,,,,,,,,,,,,,,
19,71,10,0,64428.0,122968.0,703,2,0.0,65425.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
66,69,2,0,30265.0,36789.0,814,4,7000.0,20412.0,0.0,2020.0,2014.0,0.0,1,2719.18,1217.56,0.0,521.6899999999999,96.77,385.07,1331.58,1744.41,1851.42,808.98,142.58,258.87,1131.96,8510.91,167.49,301.09000000000003,9369.32,2601.46
21,68,8,0,34568.0,81953.0,765,1,0.0,4087.0,0.0,0.0,2020.0,0.0,1,,,,,,,,,,,,,,,,,,
25,69,9,0,32160.0,62803.0,634,1,0.0,146.0,0.0,0.0,2022.0,0.0,1,,,,,,,,,,,,,,,,,,
51,70,7,0,29144.0,35268.0,645,1,12200.0,0.0,0.0,2015.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,
52,65,7,0,29496.0,49681.0,704,5,38600.0,0.0,0.0,2024.0,0.0,0.0,0,3181.92,671.8,0.0,183.18,0.0,0.0,68.44,484.05,2318.2599999999998,490.08,0.0,163.44,1284.68,5076.51,149.04000000000002,0.0,3799.62,2982.14
43,65,3,0,30721.0,49961.0,749,3,11800.0,13054.0,0.0,2017.0,2023.0,0.0,1,5026.37,2299.9,0.0,284.58,22.47,352.35,1426.3,286.64000000000004,3569.2400000000002,241.26,40.84,921.3799999999999,4115.81,7386.03,167.36,1139.61,5179.12,3600.7799999999997
34,65,5,0,59999.0,128311.0,676,1,0.0,0.0,22.0,0.0,0.0,2023.0,1,,,,,,,,,,,,,,,,,,
55,67,10,1,45707.0,113194.0,715,3,12700.0,42227.0,0.0,2020.0,2021.0,0.0,0,3269.63,761.38,0.0,402.96,266.13,0.0,1812.78,477.31999999999994,2516.21,931.5600000000001,70.67,1076.13,605.39,3532.94,0.0,271.93,9840.33,2967.87
51,68,1,1,51196.0,26617.0,681,3,17900.0,11844.0,0.0,2020.0,2023.0,0.0,1,5416.8,1066.61,0.0,259.38,322.61,1306.57,2922.54,1251.3999999999999,2300.01,622.4200000000001,0.0,474.65,7164.46,6399.58,493.91999999999996,933.93,8053.62,3858.8399999999997
70,66,5,1,31901.0,16285.0,778,4,0.0,52095.0,104.0,0.0,2024.0,2020.0,0,3650.45,944.71,25.46,22.46,0.0,0.0,1873.23,250.7,4300.95,2704.93,0.0,517.84,1578.54,5076.7,582.99,637.76,5345.59,3012.06
33,69,6,1,29996.0,44313.0,809,4,7800.0,13757.0,50.0,2021.0,2023.0,2020.0,0,,,,,,,,,,,,,,,,,,
51,65,4,1,62304.0,113416.0,719,4,35900.0,15416.0,0.0,2023.0,2017.0,0.0,0,3444.27,1395.31,86.19,988.47,144.83,1121.02,5951.22,2579.6,5333.47,1284.71,12.65,1507.35,1360.22,7948.52,190.26,535.79,5962.31,1945.4099999999999
76,70,2,1,30248.0,35766.0,763,4,15800.0,21988.0,99.0,2024.0,2017.0,2021.0,1,3641.0,142.25,168.45999999999998,79.34,33.32,0.0,1359.08,4908.72,6286.3,3365.6,34.65,102.07,341.55,26290.73,2308.78,0.0,5377.86,6800.31
